state,city,geography,subgeography,subject_race,search_rate,stop_rate,hit_rate,inferred_threshold,stops_per_year,stop_rate_n
ND,Statewide,ND,Kidder County,white,NA,0.08161689155093699,NA,NA,421.11111111111114,52134.66666666667
ND,Statewide,ND,Kidder County,black,NA,0.10940010187688572,NA,NA,24.685714285714283,1861.3333333333335
ND,Statewide,ND,Kidder County,hispanic,NA,0.06774257283471638,NA,NA,17.714285714285715,1676.2222222222222
ND,Statewide,ND,LaMoure County,white,NA,0.08161689155093699,NA,NA,444.22222222222223,52134.66666666667
ND,Statewide,ND,LaMoure County,black,NA,0.10940010187688572,NA,NA,16.57142857142857,1861.3333333333335
ND,Statewide,ND,LaMoure County,hispanic,NA,0.06774257283471638,NA,NA,15,1676.2222222222222
ND,Statewide,ND,Logan County,white,NA,0.08161689155093699,NA,NA,91.91489361702128,52134.66666666667
ND,Statewide,ND,Logan County,hispanic,NA,0.06774257283471638,NA,NA,15,1676.2222222222222
ND,Statewide,ND,Mchenry County,white,NA,0.08161689155093699,NA,NA,524.2222222222222,52134.66666666667
ND,Statewide,ND,Mchenry County,black,NA,0.10940010187688572,NA,NA,21.942857142857143,1861.3333333333335
ND,Statewide,ND,Mchenry County,hispanic,NA,0.06774257283471638,NA,NA,17.759999999999998,1676.2222222222222
ND,Statewide,ND,Mcintosh County,white,NA,0.08161689155093699,NA,NA,65.6,52134.66666666667
ND,Statewide,ND,Mcintosh County,black,NA,0.10940010187688572,NA,NA,12,1861.3333333333335
ND,Statewide,ND,Mckenzie County,white,NA,0.08161689155093699,NA,NA,1814.2222222222222,52134.66666666667
ND,Statewide,ND,Mckenzie County,black,NA,0.10940010187688572,NA,NA,86.64,1861.3333333333335
ND,Statewide,ND,Mckenzie County,hispanic,NA,0.06774257283471638,NA,NA,147.33333333333334,1676.2222222222222
ND,Statewide,ND,Mclean County,white,NA,0.08161689155093699,NA,NA,1531.5555555555557,52134.66666666667
ND,Statewide,ND,Mclean County,black,NA,0.10940010187688572,NA,NA,49.92,1861.3333333333335
ND,Statewide,ND,Mclean County,hispanic,NA,0.06774257283471638,NA,NA,40.8,1676.2222222222222
ND,Statewide,ND,Mercer County,white,NA,0.08161689155093699,NA,NA,290.44444444444446,52134.66666666667
ND,Statewide,ND,Mercer County,black,NA,0.10940010187688572,NA,NA,13.714285714285714,1861.3333333333335
ND,Statewide,ND,Mercer County,hispanic,NA,0.06774257283471638,NA,NA,16,1676.2222222222222
ND,Statewide,ND,Morton County,white,NA,0.08161689155093699,NA,NA,2185.3333333333335,52134.66666666667
ND,Statewide,ND,Morton County,black,NA,0.10940010187688572,NA,NA,77.33333333333334,1861.3333333333335
ND,Statewide,ND,Morton County,hispanic,NA,0.06774257283471638,NA,NA,64.52830188679245,1676.2222222222222
ND,Statewide,ND,Mountrail County,white,NA,0.08161689155093699,NA,NA,845.7777777777778,52134.66666666667
ND,Statewide,ND,Mountrail County,black,NA,0.10940010187688572,NA,NA,47.76,1861.3333333333335
ND,Statewide,ND,Mountrail County,hispanic,NA,0.06774257283471638,NA,NA,75.6,1676.2222222222222
ND,Statewide,ND,Nelson County,white,NA,0.08161689155093699,NA,NA,637.5555555555555,52134.66666666667
ND,Statewide,ND,Nelson County,black,NA,0.10940010187688572,NA,NA,24.428571428571427,1861.3333333333335
ND,Statewide,ND,Nelson County,hispanic,NA,0.06774257283471638,NA,NA,18.72,1676.2222222222222
ND,Statewide,ND,Oliver County,white,NA,0.08161689155093699,NA,NA,181.33333333333331,52134.66666666667
ND,Statewide,ND,Oliver County,black,NA,0.10940010187688572,NA,NA,15.42857142857143,1861.3333333333335
ND,Statewide,ND,Oliver County,hispanic,NA,0.06774257283471638,NA,NA,13.09090909090909,1676.2222222222222
ND,Statewide,ND,Pembina County,white,NA,0.08161689155093699,NA,NA,591.1111111111111,52134.66666666667
ND,Statewide,ND,Pembina County,black,NA,0.10940010187688572,NA,NA,18.240000000000002,1861.3333333333335
ND,Statewide,ND,Pembina County,hispanic,NA,0.06774257283471638,NA,NA,27,1676.2222222222222
ND,Statewide,ND,Pierce County,white,NA,0.08161689155093699,NA,NA,358.3846153846154,52134.66666666667
ND,Statewide,ND,Pierce County,black,NA,0.10940010187688572,NA,NA,16.5,1861.3333333333335
ND,Statewide,ND,Pierce County,hispanic,NA,0.06774257283471638,NA,NA,15.818181818181817,1676.2222222222222
ND,Statewide,ND,Ramsey County,white,NA,0.08161689155093699,NA,NA,2577.333333333333,52134.66666666667
ND,Statewide,ND,Ramsey County,black,NA,0.10940010187688572,NA,NA,51.16981132075472,1861.3333333333335
ND,Statewide,ND,Ramsey County,hispanic,NA,0.06774257283471638,NA,NA,47.111111111111114,1676.2222222222222
ND,Statewide,ND,Ransom County,white,NA,0.08161689155093699,NA,NA,435.77777777777783,52134.66666666667
ND,Statewide,ND,Ransom County,black,NA,0.10940010187688572,NA,NA,18,1861.3333333333335
ND,Statewide,ND,Ransom County,hispanic,NA,0.06774257283471638,NA,NA,16.666666666666664,1676.2222222222222
ND,Statewide,ND,Renville County,white,NA,0.08161689155093699,NA,NA,152.22222222222223,52134.66666666667
ND,Statewide,ND,Renville County,black,NA,0.10940010187688572,NA,NA,14.526315789473685,1861.3333333333335
ND,Statewide,ND,Renville County,hispanic,NA,0.06774257283471638,NA,NA,13.333333333333334,1676.2222222222222
ND,Statewide,ND,Richland County,white,NA,0.08161689155093699,NA,NA,1432,52134.66666666667
ND,Statewide,ND,Richland County,black,NA,0.10940010187688572,NA,NA,43.5,1861.3333333333335
ND,Statewide,ND,Richland County,hispanic,NA,0.06774257283471638,NA,NA,31.733333333333334,1676.2222222222222
ND,Statewide,ND,Rolette County,white,NA,0.08161689155093699,NA,NA,256,52134.66666666667
ND,Statewide,ND,Rolette County,black,NA,0.10940010187688572,NA,NA,18,1861.3333333333335
ND,Statewide,ND,Rolette County,hispanic,NA,0.06774257283471638,NA,NA,18.352941176470587,1676.2222222222222
ND,Statewide,ND,Sargent County,white,NA,0.08161689155093699,NA,NA,473.1111111111111,52134.66666666667
ND,Statewide,ND,Sargent County,black,NA,0.10940010187688572,NA,NA,17.647058823529413,1861.3333333333335
ND,Statewide,ND,Sargent County,hispanic,NA,0.06774257283471638,NA,NA,19.714285714285715,1676.2222222222222
ND,Statewide,ND,Sheridan County,white,NA,0.08161689155093699,NA,NA,43.2,52134.66666666667
ND,Statewide,ND,Sheridan County,black,NA,0.10940010187688572,NA,NA,12,1861.3333333333335
ND,Statewide,ND,Sioux County,white,NA,0.08161689155093699,NA,NA,14.181818181818183,52134.66666666667
ND,Statewide,ND,Slope County,white,NA,0.08161689155093699,NA,NA,325.55555555555554,52134.66666666667
ND,Statewide,ND,Slope County,black,NA,0.10940010187688572,NA,NA,16.137931034482758,1861.3333333333335
ND,Statewide,ND,Slope County,hispanic,NA,0.06774257283471638,NA,NA,34.75,1676.2222222222222
ND,Statewide,ND,Stark County,white,NA,0.08161689155093699,NA,NA,2648.666666666667,52134.66666666667
ND,Statewide,ND,Stark County,black,NA,0.10940010187688572,NA,NA,98.88888888888889,1861.3333333333335
ND,Statewide,ND,Stark County,hispanic,NA,0.06774257283471638,NA,NA,138.66666666666666,1676.2222222222222
ND,Statewide,ND,Steele County,white,NA,0.08161689155093699,NA,NA,140.60377358490564,52134.66666666667
ND,Statewide,ND,Steele County,black,NA,0.10940010187688572,NA,NA,12,1861.3333333333335
ND,Statewide,ND,Steele County,hispanic,NA,0.06774257283471638,NA,NA,12,1676.2222222222222
ND,Statewide,ND,Stutsman County,white,NA,0.08161689155093699,NA,NA,2395.5555555555557,52134.66666666667
ND,Statewide,ND,Stutsman County,black,NA,0.10940010187688572,NA,NA,65.43396226415095,1861.3333333333335
ND,Statewide,ND,Stutsman County,hispanic,NA,0.06774257283471638,NA,NA,37,1676.2222222222222
ND,Statewide,ND,Towner County,white,NA,0.08161689155093699,NA,NA,164.44444444444446,52134.66666666667
ND,Statewide,ND,Towner County,black,NA,0.10940010187688572,NA,NA,13.714285714285714,1861.3333333333335
ND,Statewide,ND,Towner County,hispanic,NA,0.06774257283471638,NA,NA,14.181818181818183,1676.2222222222222
ND,Statewide,ND,Traill County,white,NA,0.08161689155093699,NA,NA,1143.5555555555554,52134.66666666667
ND,Statewide,ND,Traill County,black,NA,0.10940010187688572,NA,NA,48.244897959183675,1861.3333333333335
ND,Statewide,ND,Traill County,hispanic,NA,0.06774257283471638,NA,NA,26.857142857142858,1676.2222222222222
ND,Statewide,ND,Walsh County,white,NA,0.08161689155093699,NA,NA,1131.5555555555554,52134.66666666667
ND,Statewide,ND,Walsh County,black,NA,0.10940010187688572,NA,NA,21.88235294117647,1861.3333333333335
ND,Statewide,ND,Walsh County,hispanic,NA,0.06774257283471638,NA,NA,100.98113207547169,1676.2222222222222
ND,Statewide,ND,Ward County,white,NA,0.08161689155093699,NA,NA,4824.444444444444,52134.66666666667
ND,Statewide,ND,Ward County,black,NA,0.10940010187688572,NA,NA,310.6666666666667,1861.3333333333335
ND,Statewide,ND,Ward County,hispanic,NA,0.06774257283471638,NA,NA,201.77777777777777,1676.2222222222222
ND,Statewide,ND,Wells County,white,NA,0.08161689155093699,NA,NA,537.1111111111111,52134.66666666667
ND,Statewide,ND,Wells County,black,NA,0.10940010187688572,NA,NA,26.700000000000003,1861.3333333333335
ND,Statewide,ND,Wells County,hispanic,NA,0.06774257283471638,NA,NA,18,1676.2222222222222
ND,Statewide,ND,Williams County,white,NA,0.08161689155093699,NA,NA,3424.222222222222,52134.66666666667
ND,Statewide,ND,Williams County,black,NA,0.10940010187688572,NA,NA,182.66666666666666,1861.3333333333335
ND,Statewide,ND,Williams County,hispanic,NA,0.06774257283471638,NA,NA,214.44444444444446,1676.2222222222222
NH,Statewide,NH,Belknap County,white,NA,0.06359331522322498,NA,NA,6208,77018.5
NH,Statewide,NH,Belknap County,black,NA,0.12766747077379847,NA,NA,68,2064
NH,Statewide,NH,Belknap County,hispanic,NA,0.029039455662086332,NA,NA,48,1314.5
NH,Statewide,NH,Carroll County,white,NA,0.06359331522322498,NA,NA,5980,77018.5
NH,Statewide,NH,Carroll County,black,NA,0.12766747077379847,NA,NA,55,2064
NH,Statewide,NH,Carroll County,hispanic,NA,0.029039455662086332,NA,NA,40,1314.5
NH,Statewide,NH,Cheshire County,white,NA,0.06359331522322498,NA,NA,4361,77018.5
NH,Statewide,NH,Cheshire County,black,NA,0.12766747077379847,NA,NA,72.5,2064
NH,Statewide,NH,Cheshire County,hispanic,NA,0.029039455662086332,NA,NA,29.400000000000002,1314.5
NH,Statewide,NH,Coos County,white,NA,0.06359331522322498,NA,NA,4302.5,77018.5
NH,Statewide,NH,Coos County,black,NA,0.12766747077379847,NA,NA,44.72727272727273,2064
NH,Statewide,NH,Coos County,hispanic,NA,0.029039455662086332,NA,NA,30,1314.5
NH,Statewide,NH,Grafton County,white,NA,0.06359331522322498,NA,NA,7723,77018.5
NH,Statewide,NH,Grafton County,black,NA,0.12766747077379847,NA,NA,127.5,2064
NH,Statewide,NH,Grafton County,hispanic,NA,0.029039455662086332,NA,NA,57.391304347826086,1314.5
NH,Statewide,NH,Hillsborough County,white,NA,0.06359331522322498,NA,NA,5664,77018.5
NH,Statewide,NH,Hillsborough County,black,NA,0.12766747077379847,NA,NA,332,2064
NH,Statewide,NH,Hillsborough County,hispanic,NA,0.029039455662086332,NA,NA,295.5,1314.5
NH,Statewide,NH,Merrimack County,white,NA,0.06359331522322498,NA,NA,15332.5,77018.5
NH,Statewide,NH,Merrimack County,black,NA,0.12766747077379847,NA,NA,460,2064
NH,Statewide,NH,Merrimack County,hispanic,NA,0.029039455662086332,NA,NA,177,1314.5
NH,Statewide,NH,Rockingham County,white,NA,0.06359331522322498,NA,NA,14314.5,77018.5
NH,Statewide,NH,Rockingham County,black,NA,0.12766747077379847,NA,NA,620.5,2064
NH,Statewide,NH,Rockingham County,hispanic,NA,0.029039455662086332,NA,NA,526.5,1314.5
NH,Statewide,NH,Strafford County,white,NA,0.06359331522322498,NA,NA,7956.5,77018.5
NH,Statewide,NH,Strafford County,black,NA,0.12766747077379847,NA,NA,206.5,2064
NH,Statewide,NH,Strafford County,hispanic,NA,0.029039455662086332,NA,NA,102,1314.5
NH,Statewide,NH,Sullivan County,white,NA,0.06359331522322498,NA,NA,5176.5,77018.5
NH,Statewide,NH,Sullivan County,black,NA,0.12766747077379847,NA,NA,84.52173913043478,2064
NH,Statewide,NH,Sullivan County,hispanic,NA,0.029039455662086332,NA,NA,36,1314.5
NY,Statewide,NY,Albany County,white,NA,0.06526405918090723,NA,NA,25911.142857142855,722575.1428571428
NY,Statewide,NY,Albany County,black,NA,0.03904918386521303,NA,NA,6248,111011.71428571429
NY,Statewide,NY,Albany County,hispanic,NA,0.01853531631634909,NA,NA,1719.5714285714284,69067
NY,Statewide,NY,Allegany County,white,NA,0.06526405918090723,NA,NA,7988.142857142857,722575.1428571428
NY,Statewide,NY,Allegany County,black,NA,0.03904918386521303,NA,NA,316,111011.71428571429
NY,Statewide,NY,Allegany County,hispanic,NA,0.01853531631634909,NA,NA,149.42857142857144,69067
NY,Statewide,NY,Bronx County,white,NA,0.06526405918090723,NA,NA,1044.75,722575.1428571428
NY,Statewide,NY,Bronx County,black,NA,0.03904918386521303,NA,NA,1366.5,111011.71428571429
NY,Statewide,NY,Bronx County,hispanic,NA,0.01853531631634909,NA,NA,1632,69067
NY,Statewide,NY,Broome County,white,NA,0.06526405918090723,NA,NA,18966.714285714286,722575.1428571428
NY,Statewide,NY,Broome County,black,NA,0.03904918386521303,NA,NA,2882.5714285714284,111011.71428571429
NY,Statewide,NY,Broome County,hispanic,NA,0.01853531631634909,NA,NA,1163.4285714285713,69067
NY,Statewide,NY,Cattaraugus County,white,NA,0.06526405918090723,NA,NA,10539.571428571428,722575.1428571428
NY,Statewide,NY,Cattaraugus County,black,NA,0.03904918386521303,NA,NA,426.42857142857144,111011.71428571429
NY,Statewide,NY,Cattaraugus County,hispanic,NA,0.01853531631634909,NA,NA,170.42857142857144,69067
NY,Statewide,NY,Cayuga County,white,NA,0.06526405918090723,NA,NA,7864.428571428571,722575.1428571428
NY,Statewide,NY,Cayuga County,black,NA,0.03904918386521303,NA,NA,679.4285714285714,111011.71428571429
NY,Statewide,NY,Cayuga County,hispanic,NA,0.01853531631634909,NA,NA,269.57142857142856,69067
NY,Statewide,NY,Chautauqua County,white,NA,0.06526405918090723,NA,NA,18600.714285714286,722575.1428571428
NY,Statewide,NY,Chautauqua County,black,NA,0.03904918386521303,NA,NA,1474.7142857142858,111011.71428571429
NY,Statewide,NY,Chautauqua County,hispanic,NA,0.01853531631634909,NA,NA,904.2857142857143,69067
NY,Statewide,NY,Chemung County,white,NA,0.06526405918090723,NA,NA,8925.571428571428,722575.1428571428
NY,Statewide,NY,Chemung County,black,NA,0.03904918386521303,NA,NA,842,111011.71428571429
NY,Statewide,NY,Chemung County,hispanic,NA,0.01853531631634909,NA,NA,259.95180722891564,69067
NY,Statewide,NY,Chenango County,white,NA,0.06526405918090723,NA,NA,5177.714285714286,722575.1428571428
NY,Statewide,NY,Chenango County,black,NA,0.03904918386521303,NA,NA,183.28571428571428,111011.71428571429
NY,Statewide,NY,Chenango County,hispanic,NA,0.01853531631634909,NA,NA,81.97590361445782,69067
NY,Statewide,NY,Clinton County,white,NA,0.06526405918090723,NA,NA,16763.428571428572,722575.1428571428
NY,Statewide,NY,Clinton County,black,NA,0.03904918386521303,NA,NA,1090.4285714285716,111011.71428571429
NY,Statewide,NY,Clinton County,hispanic,NA,0.01853531631634909,NA,NA,353.85714285714283,69067
NY,Statewide,NY,Columbia County,white,NA,0.06526405918090723,NA,NA,14258.142857142855,722575.1428571428
NY,Statewide,NY,Columbia County,black,NA,0.03904918386521303,NA,NA,1517,111011.71428571429
NY,Statewide,NY,Columbia County,hispanic,NA,0.01853531631634909,NA,NA,836.4285714285713,69067
NY,Statewide,NY,Cortland County,white,NA,0.06526405918090723,NA,NA,6576.4285714285725,722575.1428571428
NY,Statewide,NY,Cortland County,black,NA,0.03904918386521303,NA,NA,1401.5714285714287,111011.71428571429
NY,Statewide,NY,Cortland County,hispanic,NA,0.01853531631634909,NA,NA,527.2857142857142,69067
NY,Statewide,NY,Delaware County,white,NA,0.06526405918090723,NA,NA,9179.571428571428,722575.1428571428
NY,Statewide,NY,Delaware County,black,NA,0.03904918386521303,NA,NA,720.4285714285714,111011.71428571429
NY,Statewide,NY,Delaware County,hispanic,NA,0.01853531631634909,NA,NA,437.14285714285717,69067
NY,Statewide,NY,Dutchess County,white,NA,0.06526405918090723,NA,NA,26711.714285714283,722575.1428571428
NY,Statewide,NY,Dutchess County,black,NA,0.03904918386521303,NA,NA,4000.7142857142862,111011.71428571429
NY,Statewide,NY,Dutchess County,hispanic,NA,0.01853531631634909,NA,NA,3056.4285714285716,69067
NY,Statewide,NY,Erie County,white,NA,0.06526405918090723,NA,NA,43804.28571428571,722575.1428571428
NY,Statewide,NY,Erie County,black,NA,0.03904918386521303,NA,NA,7693.571428571429,111011.71428571429
NY,Statewide,NY,Erie County,hispanic,NA,0.01853531631634909,NA,NA,1822,69067
NY,Statewide,NY,Essex County,white,NA,0.06526405918090723,NA,NA,12644.285714285714,722575.1428571428
NY,Statewide,NY,Essex County,black,NA,0.03904918386521303,NA,NA,1182,111011.71428571429
NY,Statewide,NY,Essex County,hispanic,NA,0.01853531631634909,NA,NA,487.2857142857142,69067
NY,Statewide,NY,Franklin County,white,NA,0.06526405918090723,NA,NA,7852.857142857143,722575.1428571428
NY,Statewide,NY,Franklin County,black,NA,0.03904918386521303,NA,NA,221.7142857142857,111011.71428571429
NY,Statewide,NY,Franklin County,hispanic,NA,0.01853531631634909,NA,NA,88.97560975609757,69067
NY,Statewide,NY,Fulton County,white,NA,0.06526405918090723,NA,NA,3055.8571428571427,722575.1428571428
NY,Statewide,NY,Fulton County,black,NA,0.03904918386521303,NA,NA,94.39024390243902,111011.71428571429
NY,Statewide,NY,Fulton County,hispanic,NA,0.01853531631634909,NA,NA,66.3076923076923,69067
NY,Statewide,NY,Genesee County,white,NA,0.06526405918090723,NA,NA,8064,722575.1428571428
NY,Statewide,NY,Genesee County,black,NA,0.03904918386521303,NA,NA,1152.4285714285716,111011.71428571429
NY,Statewide,NY,Genesee County,hispanic,NA,0.01853531631634909,NA,NA,366.7142857142857,69067
NY,Statewide,NY,Greene County,white,NA,0.06526405918090723,NA,NA,11707,722575.1428571428
NY,Statewide,NY,Greene County,black,NA,0.03904918386521303,NA,NA,1497,111011.71428571429
NY,Statewide,NY,Greene County,hispanic,NA,0.01853531631634909,NA,NA,698.4285714285713,69067
NY,Statewide,NY,Hamilton County,white,NA,0.06526405918090723,NA,NA,1780,722575.1428571428
NY,Statewide,NY,Hamilton County,black,NA,0.03904918386521303,NA,NA,54.683544303797476,111011.71428571429
NY,Statewide,NY,Hamilton County,hispanic,NA,0.01853531631634909,NA,NA,33.599999999999994,69067
NY,Statewide,NY,Herkimer County,white,NA,0.06526405918090723,NA,NA,10093.42857142857,722575.1428571428
NY,Statewide,NY,Herkimer County,black,NA,0.03904918386521303,NA,NA,1015.2857142857143,111011.71428571429
NY,Statewide,NY,Herkimer County,hispanic,NA,0.01853531631634909,NA,NA,427.1428571428571,69067
NY,Statewide,NY,Jefferson County,white,NA,0.06526405918090723,NA,NA,16807.428571428572,722575.1428571428
NY,Statewide,NY,Jefferson County,black,NA,0.03904918386521303,NA,NA,1693.1428571428573,111011.71428571429
NY,Statewide,NY,Jefferson County,hispanic,NA,0.01853531631634909,NA,NA,621.4285714285714,69067
NY,Statewide,NY,Kings County,white,NA,0.06526405918090723,NA,NA,2959.2,722575.1428571428
NY,Statewide,NY,Kings County,black,NA,0.03904918386521303,NA,NA,2538.4,111011.71428571429
NY,Statewide,NY,Kings County,hispanic,NA,0.01853531631634909,NA,NA,1330.3999999999999,69067
NY,Statewide,NY,Lewis County,white,NA,0.06526405918090723,NA,NA,4459.285714285714,722575.1428571428
NY,Statewide,NY,Lewis County,black,NA,0.03904918386521303,NA,NA,135.71428571428572,111011.71428571429
NY,Statewide,NY,Lewis County,hispanic,NA,0.01853531631634909,NA,NA,76.19277108433735,69067
NY,Statewide,NY,Livingston County,white,NA,0.06526405918090723,NA,NA,4935.285714285714,722575.1428571428
NY,Statewide,NY,Livingston County,black,NA,0.03904918386521303,NA,NA,612.1428571428571,111011.71428571429
NY,Statewide,NY,Livingston County,hispanic,NA,0.01853531631634909,NA,NA,233.28571428571428,69067
NY,Statewide,NY,Madison County,white,NA,0.06526405918090723,NA,NA,6635.5714285714275,722575.1428571428
NY,Statewide,NY,Madison County,black,NA,0.03904918386521303,NA,NA,540.1428571428571,111011.71428571429
NY,Statewide,NY,Madison County,hispanic,NA,0.01853531631634909,NA,NA,158.71428571428572,69067
NY,Statewide,NY,Monroe County,white,NA,0.06526405918090723,NA,NA,25311.714285714286,722575.1428571428
NY,Statewide,NY,Monroe County,black,NA,0.03904918386521303,NA,NA,10898.714285714286,111011.71428571429
NY,Statewide,NY,Monroe County,hispanic,NA,0.01853531631634909,NA,NA,3438.142857142857,69067
NY,Statewide,NY,Montgomery County,white,NA,0.06526405918090723,NA,NA,7423.142857142857,722575.1428571428
NY,Statewide,NY,Montgomery County,black,NA,0.03904918386521303,NA,NA,1178,111011.71428571429
NY,Statewide,NY,Montgomery County,hispanic,NA,0.01853531631634909,NA,NA,782.1428571428571,69067
NY,Statewide,NY,Nassau County,white,NA,0.06526405918090723,NA,NA,16756.142857142855,722575.1428571428
NY,Statewide,NY,Nassau County,black,NA,0.03904918386521303,NA,NA,8423.428571428572,111011.71428571429
NY,Statewide,NY,Nassau County,hispanic,NA,0.01853531631634909,NA,NA,5954.571428571428,69067
NY,Statewide,NY,New York County,white,NA,0.06526405918090723,NA,NA,1938,722575.1428571428
NY,Statewide,NY,New York County,black,NA,0.03904918386521303,NA,NA,1559,111011.71428571429
NY,Statewide,NY,New York County,hispanic,NA,0.01853531631634909,NA,NA,1497,69067
NY,Statewide,NY,Niagara County,white,NA,0.06526405918090723,NA,NA,11585.857142857141,722575.1428571428
NY,Statewide,NY,Niagara County,black,NA,0.03904918386521303,NA,NA,2287.8571428571427,111011.71428571429
NY,Statewide,NY,Niagara County,hispanic,NA,0.01853531631634909,NA,NA,239.85714285714283,69067
NY,Statewide,NY,Oneida County,white,NA,0.06526405918090723,NA,NA,18854.571428571428,722575.1428571428
NY,Statewide,NY,Oneida County,black,NA,0.03904918386521303,NA,NA,1429.5714285714284,111011.71428571429
NY,Statewide,NY,Oneida County,hispanic,NA,0.01853531631634909,NA,NA,607,69067
NY,Statewide,NY,Onondaga County,white,NA,0.06526405918090723,NA,NA,25299.85714285714,722575.1428571428
NY,Statewide,NY,Onondaga County,black,NA,0.03904918386521303,NA,NA,5194,111011.71428571429
NY,Statewide,NY,Onondaga County,hispanic,NA,0.01853531631634909,NA,NA,980.7142857142858,69067
NY,Statewide,NY,Ontario County,white,NA,0.06526405918090723,NA,NA,9597.571428571428,722575.1428571428
NY,Statewide,NY,Ontario County,black,NA,0.03904918386521303,NA,NA,1211,111011.71428571429
NY,Statewide,NY,Ontario County,hispanic,NA,0.01853531631634909,NA,NA,527.2857142857142,69067
NY,Statewide,NY,Orange County,white,NA,0.06526405918090723,NA,NA,35416.28571428571,722575.1428571428
NY,Statewide,NY,Orange County,black,NA,0.03904918386521303,NA,NA,7575.285714285714,111011.71428571429
NY,Statewide,NY,Orange County,hispanic,NA,0.01853531631634909,NA,NA,8078.285714285714,69067
NY,Statewide,NY,Orleans County,white,NA,0.06526405918090723,NA,NA,2755.714285714286,722575.1428571428
NY,Statewide,NY,Orleans County,black,NA,0.03904918386521303,NA,NA,216.8571428571429,111011.71428571429
NY,Statewide,NY,Orleans County,hispanic,NA,0.01853531631634909,NA,NA,89.85714285714286,69067
NY,Statewide,NY,Oswego County,white,NA,0.06526405918090723,NA,NA,14552.285714285714,722575.1428571428
NY,Statewide,NY,Oswego County,black,NA,0.03904918386521303,NA,NA,685,111011.71428571429
NY,Statewide,NY,Oswego County,hispanic,NA,0.01853531631634909,NA,NA,264.7142857142857,69067
NY,Statewide,NY,Otsego County,white,NA,0.06526405918090723,NA,NA,10035.857142857143,722575.1428571428
NY,Statewide,NY,Otsego County,black,NA,0.03904918386521303,NA,NA,493.57142857142856,111011.71428571429
NY,Statewide,NY,Otsego County,hispanic,NA,0.01853531631634909,NA,NA,192.8571428571429,69067
NY,Statewide,NY,Putnam County,white,NA,0.06526405918090723,NA,NA,10717.42857142857,722575.1428571428
NY,Statewide,NY,Putnam County,black,NA,0.03904918386521303,NA,NA,1525.5714285714284,111011.71428571429
NY,Statewide,NY,Putnam County,hispanic,NA,0.01853531631634909,NA,NA,2290.5714285714284,69067
NY,Statewide,NY,Queens County,white,NA,0.06526405918090723,NA,NA,2731.741935483871,722575.1428571428
NY,Statewide,NY,Queens County,black,NA,0.03904918386521303,NA,NA,2270.4827586206893,111011.71428571429
NY,Statewide,NY,Queens County,hispanic,NA,0.01853531631634909,NA,NA,2684.3478260869565,69067
NY,Statewide,NY,Rensselaer County,white,NA,0.06526405918090723,NA,NA,12213.428571428572,722575.1428571428
NY,Statewide,NY,Rensselaer County,black,NA,0.03904918386521303,NA,NA,981.1428571428571,111011.71428571429
NY,Statewide,NY,Rensselaer County,hispanic,NA,0.01853531631634909,NA,NA,389.14285714285717,69067
NY,Statewide,NY,Richmond County,white,NA,0.06526405918090723,NA,NA,1300.235294117647,722575.1428571428
NY,Statewide,NY,Richmond County,black,NA,0.03904918386521303,NA,NA,852.8,111011.71428571429
NY,Statewide,NY,Richmond County,hispanic,NA,0.01853531631634909,NA,NA,504.75,69067
NY,Statewide,NY,Rockland County,white,NA,0.06526405918090723,NA,NA,9087.571428571428,722575.1428571428
NY,Statewide,NY,Rockland County,black,NA,0.03904918386521303,NA,NA,2871.7142857142853,111011.71428571429
NY,Statewide,NY,Rockland County,hispanic,NA,0.01853531631634909,NA,NA,3953.4285714285716,69067
NY,Statewide,NY,Saratoga County,white,NA,0.06526405918090723,NA,NA,22131.14285714286,722575.1428571428
NY,Statewide,NY,Saratoga County,black,NA,0.03904918386521303,NA,NA,1341.857142857143,111011.71428571429
NY,Statewide,NY,Saratoga County,hispanic,NA,0.01853531631634909,NA,NA,551.2857142857142,69067
NY,Statewide,NY,Schenectady County,white,NA,0.06526405918090723,NA,NA,7460.285714285714,722575.1428571428
NY,Statewide,NY,Schenectady County,black,NA,0.03904918386521303,NA,NA,1289.857142857143,111011.71428571429
NY,Statewide,NY,Schenectady County,hispanic,NA,0.01853531631634909,NA,NA,544.2857142857142,69067
NY,Statewide,NY,Schoharie County,white,NA,0.06526405918090723,NA,NA,4884.571428571428,722575.1428571428
NY,Statewide,NY,Schoharie County,black,NA,0.03904918386521303,NA,NA,317.57142857142856,111011.71428571429
NY,Statewide,NY,Schoharie County,hispanic,NA,0.01853531631634909,NA,NA,155.71428571428572,69067
NY,Statewide,NY,Schuyler County,white,NA,0.06526405918090723,NA,NA,1919.1428571428569,722575.1428571428
NY,Statewide,NY,Schuyler County,black,NA,0.03904918386521303,NA,NA,54.150000000000006,111011.71428571429
NY,Statewide,NY,Schuyler County,hispanic,NA,0.01853531631634909,NA,NA,25.745454545454546,69067
NY,Statewide,NY,Seneca County,white,NA,0.06526405918090723,NA,NA,5457,722575.1428571428
NY,Statewide,NY,Seneca County,black,NA,0.03904918386521303,NA,NA,632.5714285714286,111011.71428571429
NY,Statewide,NY,Seneca County,hispanic,NA,0.01853531631634909,NA,NA,380.42857142857144,69067
NY,Statewide,NY,Steuben County,white,NA,0.06526405918090723,NA,NA,20000.571428571428,722575.1428571428
