city,state,geography,subgeography,subject_race,search_rate,stop_rate,hit_rate,inferred_threshold,stops_per_year,stop_rate_n
Los Angeles,CA,Los Angeles,2198,white,NA,0.10772053007767274,NA,NA,14,120984.26666666666
Los Angeles,CA,Los Angeles,2198,black,NA,0.32315822633876917,NA,NA,12,109763.6
Los Angeles,CA,Los Angeles,2198,hispanic,NA,0.11080766565828289,NA,NA,16,213069.73333333334
Los Angeles,CA,Los Angeles,2199,white,NA,0.10772053007767274,NA,NA,12,120984.26666666666
Los Angeles,CA,Los Angeles,2199,hispanic,NA,0.11080766565828289,NA,NA,12,213069.73333333334
Los Angeles,CA,Los Angeles,221,white,NA,0.10772053007767274,NA,NA,29.672727272727272,120984.26666666666
Los Angeles,CA,Los Angeles,221,black,NA,0.32315822633876917,NA,NA,23.714285714285715,109763.6
Los Angeles,CA,Los Angeles,221,hispanic,NA,0.11080766565828289,NA,NA,82.47887323943661,213069.73333333334
Los Angeles,CA,Los Angeles,231,white,NA,0.10772053007767274,NA,NA,24.705882352941174,120984.26666666666
Los Angeles,CA,Los Angeles,231,black,NA,0.32315822633876917,NA,NA,19.75,109763.6
Los Angeles,CA,Los Angeles,231,hispanic,NA,0.11080766565828289,NA,NA,93.83333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,233,white,NA,0.10772053007767274,NA,NA,33.64285714285714,120984.26666666666
Los Angeles,CA,Los Angeles,233,black,NA,0.32315822633876917,NA,NA,34.2,109763.6
Los Angeles,CA,Los Angeles,233,hispanic,NA,0.11080766565828289,NA,NA,150,213069.73333333334
Los Angeles,CA,Los Angeles,235,white,NA,0.10772053007767274,NA,NA,63.599999999999994,120984.26666666666
Los Angeles,CA,Los Angeles,235,black,NA,0.32315822633876917,NA,NA,47.32394366197183,109763.6
Los Angeles,CA,Los Angeles,235,hispanic,NA,0.11080766565828289,NA,NA,234.5,213069.73333333334
Los Angeles,CA,Los Angeles,236,white,NA,0.10772053007767274,NA,NA,54.17142857142857,120984.26666666666
Los Angeles,CA,Los Angeles,236,black,NA,0.32315822633876917,NA,NA,45.166666666666664,109763.6
Los Angeles,CA,Los Angeles,236,hispanic,NA,0.11080766565828289,NA,NA,314.3333333333333,213069.73333333334
Los Angeles,CA,Los Angeles,237,white,NA,0.10772053007767274,NA,NA,58.02985074626865,120984.26666666666
Los Angeles,CA,Los Angeles,237,black,NA,0.32315822633876917,NA,NA,56.66666666666667,109763.6
Los Angeles,CA,Los Angeles,237,hispanic,NA,0.11080766565828289,NA,NA,223.66666666666669,213069.73333333334
Los Angeles,CA,Los Angeles,238,white,NA,0.10772053007767274,NA,NA,65.53846153846155,120984.26666666666
Los Angeles,CA,Los Angeles,238,black,NA,0.32315822633876917,NA,NA,29.478260869565215,109763.6
Los Angeles,CA,Los Angeles,238,hispanic,NA,0.11080766565828289,NA,NA,141.46478873239437,213069.73333333334
Los Angeles,CA,Los Angeles,239,white,NA,0.10772053007767274,NA,NA,40.23529411764706,120984.26666666666
Los Angeles,CA,Los Angeles,239,black,NA,0.32315822633876917,NA,NA,22.18181818181818,109763.6
Los Angeles,CA,Los Angeles,239,hispanic,NA,0.11080766565828289,NA,NA,48.35294117647059,213069.73333333334
Los Angeles,CA,Los Angeles,241,white,NA,0.10772053007767274,NA,NA,20.4,120984.26666666666
Los Angeles,CA,Los Angeles,241,black,NA,0.32315822633876917,NA,NA,15.652173913043478,109763.6
Los Angeles,CA,Los Angeles,241,hispanic,NA,0.11080766565828289,NA,NA,40.3125,213069.73333333334
Los Angeles,CA,Los Angeles,245,white,NA,0.10772053007767274,NA,NA,141,120984.26666666666
Los Angeles,CA,Los Angeles,245,black,NA,0.32315822633876917,NA,NA,154.33333333333331,109763.6
Los Angeles,CA,Los Angeles,245,hispanic,NA,0.11080766565828289,NA,NA,641.8333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,246,white,NA,0.10772053007767274,NA,NA,68.17391304347827,120984.26666666666
Los Angeles,CA,Los Angeles,246,black,NA,0.32315822633876917,NA,NA,87.33333333333333,109763.6
Los Angeles,CA,Los Angeles,246,hispanic,NA,0.11080766565828289,NA,NA,394,213069.73333333334
Los Angeles,CA,Los Angeles,247,white,NA,0.10772053007767274,NA,NA,30.105263157894733,120984.26666666666
Los Angeles,CA,Los Angeles,247,black,NA,0.32315822633876917,NA,NA,41.4375,109763.6
Los Angeles,CA,Los Angeles,247,hispanic,NA,0.11080766565828289,NA,NA,244.33333333333331,213069.73333333334
Los Angeles,CA,Los Angeles,248,white,NA,0.10772053007767274,NA,NA,23.25,120984.26666666666
Los Angeles,CA,Los Angeles,248,black,NA,0.32315822633876917,NA,NA,30.888888888888886,109763.6
Los Angeles,CA,Los Angeles,248,hispanic,NA,0.11080766565828289,NA,NA,124,213069.73333333334
Los Angeles,CA,Los Angeles,249,white,NA,0.10772053007767274,NA,NA,48.34782608695652,120984.26666666666
Los Angeles,CA,Los Angeles,249,black,NA,0.32315822633876917,NA,NA,43.70149253731343,109763.6
Los Angeles,CA,Los Angeles,249,hispanic,NA,0.11080766565828289,NA,NA,112.33333333333333,213069.73333333334
Los Angeles,CA,Los Angeles,251,white,NA,0.10772053007767274,NA,NA,22.41509433962264,120984.26666666666
Los Angeles,CA,Los Angeles,251,black,NA,0.32315822633876917,NA,NA,36.40677966101695,109763.6
Los Angeles,CA,Los Angeles,251,hispanic,NA,0.11080766565828289,NA,NA,140.33333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,256,white,NA,0.10772053007767274,NA,NA,47.261538461538464,120984.26666666666
Los Angeles,CA,Los Angeles,256,black,NA,0.32315822633876917,NA,NA,70.98591549295774,109763.6
Los Angeles,CA,Los Angeles,256,hispanic,NA,0.11080766565828289,NA,NA,309.5,213069.73333333334
Los Angeles,CA,Los Angeles,257,white,NA,0.10772053007767274,NA,NA,27.157894736842103,120984.26666666666
Los Angeles,CA,Los Angeles,257,black,NA,0.32315822633876917,NA,NA,46.23529411764706,109763.6
Los Angeles,CA,Los Angeles,257,hispanic,NA,0.11080766565828289,NA,NA,151.16666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,261,white,NA,0.10772053007767274,NA,NA,26.037735849056606,120984.26666666666
Los Angeles,CA,Los Angeles,261,black,NA,0.32315822633876917,NA,NA,62.400000000000006,109763.6
Los Angeles,CA,Los Angeles,261,hispanic,NA,0.11080766565828289,NA,NA,162.83333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,265,white,NA,0.10772053007767274,NA,NA,46.8,120984.26666666666
Los Angeles,CA,Los Angeles,265,black,NA,0.32315822633876917,NA,NA,94.8169014084507,109763.6
Los Angeles,CA,Los Angeles,265,hispanic,NA,0.11080766565828289,NA,NA,348,213069.73333333334
Los Angeles,CA,Los Angeles,266,white,NA,0.10772053007767274,NA,NA,31.728813559322035,120984.26666666666
Los Angeles,CA,Los Angeles,266,black,NA,0.32315822633876917,NA,NA,43.09090909090909,109763.6
Los Angeles,CA,Los Angeles,266,hispanic,NA,0.11080766565828289,NA,NA,167,213069.73333333334
Los Angeles,CA,Los Angeles,269,white,NA,0.10772053007767274,NA,NA,32.95522388059702,120984.26666666666
Los Angeles,CA,Los Angeles,269,black,NA,0.32315822633876917,NA,NA,52.41176470588235,109763.6
Los Angeles,CA,Los Angeles,269,hispanic,NA,0.11080766565828289,NA,NA,139.66666666666669,213069.73333333334
Los Angeles,CA,Los Angeles,271,white,NA,0.10772053007767274,NA,NA,43.56923076923077,120984.26666666666
Los Angeles,CA,Los Angeles,271,black,NA,0.32315822633876917,NA,NA,61.41176470588235,109763.6
Los Angeles,CA,Los Angeles,271,hispanic,NA,0.11080766565828289,NA,NA,218,213069.73333333334
Los Angeles,CA,Los Angeles,275,white,NA,0.10772053007767274,NA,NA,52.29850746268657,120984.26666666666
Los Angeles,CA,Los Angeles,275,black,NA,0.32315822633876917,NA,NA,71.66197183098592,109763.6
Los Angeles,CA,Los Angeles,275,hispanic,NA,0.11080766565828289,NA,NA,356.66666666666663,213069.73333333334
Los Angeles,CA,Los Angeles,279,white,NA,0.10772053007767274,NA,NA,31.278688524590166,120984.26666666666
Los Angeles,CA,Los Angeles,279,black,NA,0.32315822633876917,NA,NA,40,109763.6
Los Angeles,CA,Los Angeles,279,hispanic,NA,0.11080766565828289,NA,NA,179.33333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,281,white,NA,0.10772053007767274,NA,NA,24,120984.26666666666
Los Angeles,CA,Los Angeles,281,black,NA,0.32315822633876917,NA,NA,28.799999999999997,109763.6
Los Angeles,CA,Los Angeles,281,hispanic,NA,0.11080766565828289,NA,NA,125,213069.73333333334
Los Angeles,CA,Los Angeles,285,white,NA,0.10772053007767274,NA,NA,16.200000000000003,120984.26666666666
Los Angeles,CA,Los Angeles,285,black,NA,0.32315822633876917,NA,NA,25.09090909090909,109763.6
Los Angeles,CA,Los Angeles,285,hispanic,NA,0.11080766565828289,NA,NA,132.33333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,289,white,NA,0.10772053007767274,NA,NA,18.620689655172413,120984.26666666666
Los Angeles,CA,Los Angeles,289,black,NA,0.32315822633876917,NA,NA,28.14545454545454,109763.6
Los Angeles,CA,Los Angeles,289,hispanic,NA,0.11080766565828289,NA,NA,89.57746478873239,213069.73333333334
Los Angeles,CA,Los Angeles,291,white,NA,0.10772053007767274,NA,NA,21.5,120984.26666666666
Los Angeles,CA,Los Angeles,291,black,NA,0.32315822633876917,NA,NA,30.545454545454547,109763.6
Los Angeles,CA,Los Angeles,291,hispanic,NA,0.11080766565828289,NA,NA,121,213069.73333333334
Los Angeles,CA,Los Angeles,292,white,NA,0.10772053007767274,NA,NA,17.333333333333332,120984.26666666666
Los Angeles,CA,Los Angeles,292,black,NA,0.32315822633876917,NA,NA,19.875,109763.6
Los Angeles,CA,Los Angeles,292,hispanic,NA,0.11080766565828289,NA,NA,35.59322033898305,213069.73333333334
Los Angeles,CA,Los Angeles,295,white,NA,0.10772053007767274,NA,NA,13.241379310344827,120984.26666666666
Los Angeles,CA,Los Angeles,295,black,NA,0.32315822633876917,NA,NA,25.647058823529413,109763.6
Los Angeles,CA,Los Angeles,295,hispanic,NA,0.11080766565828289,NA,NA,101.5,213069.73333333334
Los Angeles,CA,Los Angeles,299,white,NA,0.10772053007767274,NA,NA,18.705882352941178,120984.26666666666
Los Angeles,CA,Los Angeles,299,black,NA,0.32315822633876917,NA,NA,22.615384615384613,109763.6
Los Angeles,CA,Los Angeles,299,hispanic,NA,0.11080766565828289,NA,NA,92.4,213069.73333333334
Los Angeles,CA,Los Angeles,3,white,NA,0.10772053007767274,NA,NA,24,120984.26666666666
Los Angeles,CA,Los Angeles,3,black,NA,0.32315822633876917,NA,NA,24,109763.6
Los Angeles,CA,Los Angeles,3,hispanic,NA,0.11080766565828289,NA,NA,12,213069.73333333334
Los Angeles,CA,Los Angeles,301,white,NA,0.10772053007767274,NA,NA,26.47058823529412,120984.26666666666
Los Angeles,CA,Los Angeles,301,black,NA,0.32315822633876917,NA,NA,55.522388059701484,109763.6
Los Angeles,CA,Los Angeles,301,hispanic,NA,0.11080766565828289,NA,NA,59.1044776119403,213069.73333333334
Los Angeles,CA,Los Angeles,303,white,NA,0.10772053007767274,NA,NA,31.659574468085104,120984.26666666666
Los Angeles,CA,Los Angeles,303,black,NA,0.32315822633876917,NA,NA,110.22857142857143,109763.6
Los Angeles,CA,Los Angeles,303,hispanic,NA,0.11080766565828289,NA,NA,76.06153846153846,213069.73333333334
Los Angeles,CA,Los Angeles,305,white,NA,0.10772053007767274,NA,NA,19.846153846153847,120984.26666666666
Los Angeles,CA,Los Angeles,305,black,NA,0.32315822633876917,NA,NA,112.5,109763.6
Los Angeles,CA,Los Angeles,305,hispanic,NA,0.11080766565828289,NA,NA,47.64705882352941,213069.73333333334
Los Angeles,CA,Los Angeles,307,white,NA,0.10772053007767274,NA,NA,71.44615384615385,120984.26666666666
Los Angeles,CA,Los Angeles,307,black,NA,0.32315822633876917,NA,NA,342.8333333333333,109763.6
Los Angeles,CA,Los Angeles,307,hispanic,NA,0.11080766565828289,NA,NA,194.70422535211267,213069.73333333334
Los Angeles,CA,Los Angeles,308,white,NA,0.10772053007767274,NA,NA,37.91304347826087,120984.26666666666
Los Angeles,CA,Los Angeles,308,black,NA,0.32315822633876917,NA,NA,104.28169014084506,109763.6
Los Angeles,CA,Los Angeles,308,hispanic,NA,0.11080766565828289,NA,NA,264.6666666666667,213069.73333333334
Los Angeles,CA,Los Angeles,309,white,NA,0.10772053007767274,NA,NA,12,120984.26666666666
Los Angeles,CA,Los Angeles,309,black,NA,0.32315822633876917,NA,NA,17.454545454545453,109763.6
Los Angeles,CA,Los Angeles,309,hispanic,NA,0.11080766565828289,NA,NA,14.142857142857142,213069.73333333334
Los Angeles,CA,Los Angeles,311,white,NA,0.10772053007767274,NA,NA,82.42622950819671,120984.26666666666
Los Angeles,CA,Los Angeles,311,black,NA,0.32315822633876917,NA,NA,114.16666666666667,109763.6
Los Angeles,CA,Los Angeles,311,hispanic,NA,0.11080766565828289,NA,NA,141.29577464788733,213069.73333333334
Los Angeles,CA,Los Angeles,312,white,NA,0.10772053007767274,NA,NA,65.90769230769232,120984.26666666666
Los Angeles,CA,Los Angeles,312,black,NA,0.32315822633876917,NA,NA,239,109763.6
Los Angeles,CA,Los Angeles,312,hispanic,NA,0.11080766565828289,NA,NA,149.83333333333331,213069.73333333334
Los Angeles,CA,Los Angeles,313,white,NA,0.10772053007767274,NA,NA,23.272727272727273,120984.26666666666
Los Angeles,CA,Los Angeles,313,black,NA,0.32315822633876917,NA,NA,87.71830985915493,109763.6
Los Angeles,CA,Los Angeles,313,hispanic,NA,0.11080766565828289,NA,NA,67.6056338028169,213069.73333333334
Los Angeles,CA,Los Angeles,314,white,NA,0.10772053007767274,NA,NA,19.82608695652174,120984.26666666666
Los Angeles,CA,Los Angeles,314,black,NA,0.32315822633876917,NA,NA,164.33333333333334,109763.6
Los Angeles,CA,Los Angeles,314,hispanic,NA,0.11080766565828289,NA,NA,109,213069.73333333334
Los Angeles,CA,Los Angeles,315,white,NA,0.10772053007767274,NA,NA,22.46153846153846,120984.26666666666
Los Angeles,CA,Los Angeles,315,black,NA,0.32315822633876917,NA,NA,159.83333333333334,109763.6
Los Angeles,CA,Los Angeles,315,hispanic,NA,0.11080766565828289,NA,NA,127.66666666666667,213069.73333333334
Los Angeles,CA,Los Angeles,316,white,NA,0.10772053007767274,NA,NA,15.733333333333334,120984.26666666666
Los Angeles,CA,Los Angeles,316,black,NA,0.32315822633876917,NA,NA,135.5,109763.6
Los Angeles,CA,Los Angeles,316,hispanic,NA,0.11080766565828289,NA,NA,119.33333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,317,white,NA,0.10772053007767274,NA,NA,37.84615384615385,120984.26666666666
Los Angeles,CA,Los Angeles,317,black,NA,0.32315822633876917,NA,NA,227.5,109763.6
Los Angeles,CA,Los Angeles,317,hispanic,NA,0.11080766565828289,NA,NA,366,213069.73333333334
Los Angeles,CA,Los Angeles,318,white,NA,0.10772053007767274,NA,NA,28.43076923076923,120984.26666666666
Los Angeles,CA,Los Angeles,318,black,NA,0.32315822633876917,NA,NA,101.40845070422534,109763.6
Los Angeles,CA,Los Angeles,318,hispanic,NA,0.11080766565828289,NA,NA,197.33333333333331,213069.73333333334
Los Angeles,CA,Los Angeles,319,white,NA,0.10772053007767274,NA,NA,169.69014084507043,120984.26666666666
Los Angeles,CA,Los Angeles,319,black,NA,0.32315822633876917,NA,NA,255.66666666666669,109763.6
Los Angeles,CA,Los Angeles,319,hispanic,NA,0.11080766565828289,NA,NA,436,213069.73333333334
Los Angeles,CA,Los Angeles,321,white,NA,0.10772053007767274,NA,NA,109.52112676056339,120984.26666666666
Los Angeles,CA,Los Angeles,321,black,NA,0.32315822633876917,NA,NA,327,109763.6
Los Angeles,CA,Los Angeles,321,hispanic,NA,0.11080766565828289,NA,NA,154.98591549295773,213069.73333333334
Los Angeles,CA,Los Angeles,325,white,NA,0.10772053007767274,NA,NA,55.81818181818181,120984.26666666666
Los Angeles,CA,Los Angeles,325,black,NA,0.32315822633876917,NA,NA,143.5,109763.6
Los Angeles,CA,Los Angeles,325,hispanic,NA,0.11080766565828289,NA,NA,252.66666666666669,213069.73333333334
Los Angeles,CA,Los Angeles,326,white,NA,0.10772053007767274,NA,NA,25,120984.26666666666
Los Angeles,CA,Los Angeles,326,black,NA,0.32315822633876917,NA,NA,268,109763.6
Los Angeles,CA,Los Angeles,326,hispanic,NA,0.11080766565828289,NA,NA,181.33333333333331,213069.73333333334
Los Angeles,CA,Los Angeles,327,white,NA,0.10772053007767274,NA,NA,38.30769230769231,120984.26666666666
Los Angeles,CA,Los Angeles,327,black,NA,0.32315822633876917,NA,NA,46.064516129032256,109763.6
Los Angeles,CA,Los Angeles,327,hispanic,NA,0.11080766565828289,NA,NA,59.48571428571429,213069.73333333334
Los Angeles,CA,Los Angeles,328,white,NA,0.10772053007767274,NA,NA,380.5,120984.26666666666
Los Angeles,CA,Los Angeles,328,black,NA,0.32315822633876917,NA,NA,421.83333333333337,109763.6
Los Angeles,CA,Los Angeles,328,hispanic,NA,0.11080766565828289,NA,NA,581.8333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,329,white,NA,0.10772053007767274,NA,NA,60.18181818181819,120984.26666666666
Los Angeles,CA,Los Angeles,329,black,NA,0.32315822633876917,NA,NA,117.12676056338029,109763.6
Los Angeles,CA,Los Angeles,329,hispanic,NA,0.11080766565828289,NA,NA,149.66666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,331,white,NA,0.10772053007767274,NA,NA,30.25,120984.26666666666
Los Angeles,CA,Los Angeles,331,black,NA,0.32315822633876917,NA,NA,201.63380281690144,109763.6
Los Angeles,CA,Los Angeles,331,hispanic,NA,0.11080766565828289,NA,NA,86.02816901408451,213069.73333333334
Los Angeles,CA,Los Angeles,332,white,NA,0.10772053007767274,NA,NA,16.736842105263158,120984.26666666666
Los Angeles,CA,Los Angeles,332,black,NA,0.32315822633876917,NA,NA,137.16666666666666,109763.6
Los Angeles,CA,Los Angeles,332,hispanic,NA,0.11080766565828289,NA,NA,44.470588235294116,213069.73333333334
Los Angeles,CA,Los Angeles,333,white,NA,0.10772053007767274,NA,NA,41.114754098360656,120984.26666666666
Los Angeles,CA,Los Angeles,333,black,NA,0.32315822633876917,NA,NA,405.5,109763.6
Los Angeles,CA,Los Angeles,333,hispanic,NA,0.11080766565828289,NA,NA,163.16666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,334,white,NA,0.10772053007767274,NA,NA,22.666666666666664,120984.26666666666
Los Angeles,CA,Los Angeles,334,black,NA,0.32315822633876917,NA,NA,250.66666666666669,109763.6
Los Angeles,CA,Los Angeles,334,hispanic,NA,0.11080766565828289,NA,NA,107,213069.73333333334
Los Angeles,CA,Los Angeles,335,white,NA,0.10772053007767274,NA,NA,18.315789473684212,120984.26666666666
Los Angeles,CA,Los Angeles,335,black,NA,0.32315822633876917,NA,NA,189.46478873239437,109763.6
Los Angeles,CA,Los Angeles,335,hispanic,NA,0.11080766565828289,NA,NA,118.16666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,336,white,NA,0.10772053007767274,NA,NA,20.625,120984.26666666666
Los Angeles,CA,Los Angeles,336,black,NA,0.32315822633876917,NA,NA,166.16666666666666,109763.6
Los Angeles,CA,Los Angeles,336,hispanic,NA,0.11080766565828289,NA,NA,106.16666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,337,white,NA,0.10772053007767274,NA,NA,21.142857142857142,120984.26666666666
Los Angeles,CA,Los Angeles,337,black,NA,0.32315822633876917,NA,NA,218.66666666666666,109763.6
Los Angeles,CA,Los Angeles,337,hispanic,NA,0.11080766565828289,NA,NA,193.33333333333331,213069.73333333334
Los Angeles,CA,Los Angeles,338,white,NA,0.10772053007767274,NA,NA,151.23529411764707,120984.26666666666
Los Angeles,CA,Los Angeles,338,black,NA,0.32315822633876917,NA,NA,266.3333333333333,109763.6
Los Angeles,CA,Los Angeles,338,hispanic,NA,0.11080766565828289,NA,NA,351.1666666666667,213069.73333333334
Los Angeles,CA,Los Angeles,341,white,NA,0.10772053007767274,NA,NA,60.40677966101695,120984.26666666666
Los Angeles,CA,Los Angeles,341,black,NA,0.32315822633876917,NA,NA,147.71830985915494,109763.6
Los Angeles,CA,Los Angeles,341,hispanic,NA,0.11080766565828289,NA,NA,66.27692307692308,213069.73333333334
Los Angeles,CA,Los Angeles,343,white,NA,0.10772053007767274,NA,NA,28.799999999999997,120984.26666666666
Los Angeles,CA,Los Angeles,343,black,NA,0.32315822633876917,NA,NA,54.375,109763.6
Los Angeles,CA,Los Angeles,343,hispanic,NA,0.11080766565828289,NA,NA,32.086956521739125,213069.73333333334
Los Angeles,CA,Los Angeles,351,white,NA,0.10772053007767274,NA,NA,21.333333333333332,120984.26666666666
Los Angeles,CA,Los Angeles,351,black,NA,0.32315822633876917,NA,NA,49.54838709677419,109763.6
Los Angeles,CA,Los Angeles,351,hispanic,NA,0.11080766565828289,NA,NA,25,213069.73333333334
Los Angeles,CA,Los Angeles,353,white,NA,0.10772053007767274,NA,NA,20.615384615384613,120984.26666666666
Los Angeles,CA,Los Angeles,353,black,NA,0.32315822633876917,NA,NA,202.30985915492957,109763.6
Los Angeles,CA,Los Angeles,353,hispanic,NA,0.11080766565828289,NA,NA,57.35294117647059,213069.73333333334
Los Angeles,CA,Los Angeles,354,white,NA,0.10772053007767274,NA,NA,27.428571428571427,120984.26666666666
Los Angeles,CA,Los Angeles,354,black,NA,0.32315822633876917,NA,NA,203.33333333333331,109763.6
Los Angeles,CA,Los Angeles,354,hispanic,NA,0.11080766565828289,NA,NA,116.61971830985917,213069.73333333334
Los Angeles,CA,Los Angeles,355,white,NA,0.10772053007767274,NA,NA,22.775510204081634,120984.26666666666
Los Angeles,CA,Los Angeles,355,black,NA,0.32315822633876917,NA,NA,324,109763.6
Los Angeles,CA,Los Angeles,355,hispanic,NA,0.11080766565828289,NA,NA,177.66666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,356,white,NA,0.10772053007767274,NA,NA,16.736842105263158,120984.26666666666
Los Angeles,CA,Los Angeles,356,black,NA,0.32315822633876917,NA,NA,225.66666666666669,109763.6
Los Angeles,CA,Los Angeles,356,hispanic,NA,0.11080766565828289,NA,NA,155.16666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,357,white,NA,0.10772053007767274,NA,NA,68.64705882352942,120984.26666666666
Los Angeles,CA,Los Angeles,357,black,NA,0.32315822633876917,NA,NA,460.83333333333337,109763.6
Los Angeles,CA,Los Angeles,357,hispanic,NA,0.11080766565828289,NA,NA,451.33333333333337,213069.73333333334
Los Angeles,CA,Los Angeles,358,white,NA,0.10772053007767274,NA,NA,90.66666666666666,120984.26666666666
Los Angeles,CA,Los Angeles,358,black,NA,0.32315822633876917,NA,NA,104.66666666666666,109763.6
Los Angeles,CA,Los Angeles,358,hispanic,NA,0.11080766565828289,NA,NA,112.73239436619718,213069.73333333334
Los Angeles,CA,Los Angeles,359,white,NA,0.10772053007767274,NA,NA,173.33333333333334,120984.26666666666
Los Angeles,CA,Los Angeles,359,black,NA,0.32315822633876917,NA,NA,433.66666666666663,109763.6
Los Angeles,CA,Los Angeles,359,hispanic,NA,0.11080766565828289,NA,NA,480.16666666666663,213069.73333333334
Los Angeles,CA,Los Angeles,361,white,NA,0.10772053007767274,NA,NA,104,120984.26666666666
Los Angeles,CA,Los Angeles,361,black,NA,0.32315822633876917,NA,NA,772.3333333333334,109763.6
Los Angeles,CA,Los Angeles,361,hispanic,NA,0.11080766565828289,NA,NA,211.6056338028169,213069.73333333334
Los Angeles,CA,Los Angeles,362,white,NA,0.10772053007767274,NA,NA,20,120984.26666666666
Los Angeles,CA,Los Angeles,362,black,NA,0.32315822633876917,NA,NA,441.6666666666667,109763.6
Los Angeles,CA,Los Angeles,362,hispanic,NA,0.11080766565828289,NA,NA,98.19718309859155,213069.73333333334
Los Angeles,CA,Los Angeles,363,white,NA,0.10772053007767274,NA,NA,63.08571428571429,120984.26666666666
Los Angeles,CA,Los Angeles,363,black,NA,0.32315822633876917,NA,NA,1352.8333333333335,109763.6
Los Angeles,CA,Los Angeles,363,hispanic,NA,0.11080766565828289,NA,NA,289.6666666666667,213069.73333333334
Los Angeles,CA,Los Angeles,373,white,NA,0.10772053007767274,NA,NA,25.176470588235297,120984.26666666666
Los Angeles,CA,Los Angeles,373,black,NA,0.32315822633876917,NA,NA,356.5,109763.6
Los Angeles,CA,Los Angeles,373,hispanic,NA,0.11080766565828289,NA,NA,95.33333333333334,213069.73333333334
Los Angeles,CA,Los Angeles,374,white,NA,0.10772053007767274,NA,NA,20,120984.26666666666
Los Angeles,CA,Los Angeles,374,black,NA,0.32315822633876917,NA,NA,307.6666666666667,109763.6
Los Angeles,CA,Los Angeles,374,hispanic,NA,0.11080766565828289,NA,NA,105,213069.73333333334
Los Angeles,CA,Los Angeles,375,white,NA,0.10772053007767274,NA,NA,25.967213114754102,120984.26666666666
Los Angeles,CA,Los Angeles,375,black,NA,0.32315822633876917,NA,NA,653.8333333333334,109763.6
Los Angeles,CA,Los Angeles,375,hispanic,NA,0.11080766565828289,NA,NA,227.83333333333331,213069.73333333334
Los Angeles,CA,Los Angeles,376,white,NA,0.10772053007767274,NA,NA,24.428571428571427,120984.26666666666
Los Angeles,CA,Los Angeles,376,black,NA,0.32315822633876917,NA,NA,582.5,109763.6
Los Angeles,CA,Los Angeles,376,hispanic,NA,0.11080766565828289,NA,NA,289.83333333333337,213069.73333333334
Los Angeles,CA,Los Angeles,377,white,NA,0.10772053007767274,NA,NA,17.538461538461537,120984.26666666666
Los Angeles,CA,Los Angeles,377,black,NA,0.32315822633876917,NA,NA,312.5,109763.6
Los Angeles,CA,Los Angeles,377,hispanic,NA,0.11080766565828289,NA,NA,195.5,213069.73333333334
Los Angeles,CA,Los Angeles,378,white,NA,0.10772053007767274,NA,NA,58,120984.26666666666
Los Angeles,CA,Los Angeles,378,black,NA,0.32315822633876917,NA,NA,376.3333333333333,109763.6
Los Angeles,CA,Los Angeles,378,hispanic,NA,0.11080766565828289,NA,NA,381,213069.73333333334
Los Angeles,CA,Los Angeles,379,white,NA,0.10772053007767274,NA,NA,15.692307692307693,120984.26666666666
Los Angeles,CA,Los Angeles,379,black,NA,0.32315822633876917,NA,NA,223.66666666666669,109763.6
Los Angeles,CA,Los Angeles,379,hispanic,NA,0.11080766565828289,NA,NA,172.16666666666666,213069.73333333334
Los Angeles,CA,Los Angeles,391,white,NA,0.10772053007767274,NA,NA,14.399999999999999,120984.26666666666
Los Angeles,CA,Los Angeles,391,black,NA,0.32315822633876917,NA,NA,90.26086956521739,109763.6
Los Angeles,CA,Los Angeles,391,hispanic,NA,0.11080766565828289,NA,NA,19.902439024390244,213069.73333333334
Los Angeles,CA,Los Angeles,392,white,NA,0.10772053007767274,NA,NA,29.379310344827584,120984.26666666666
Los Angeles,CA,Los Angeles,392,black,NA,0.32315822633876917,NA,NA,904.8333333333333,109763.6
Los Angeles,CA,Los Angeles,392,hispanic,NA,0.11080766565828289,NA,NA,181.66666666666669,213069.73333333334
Los Angeles,CA,Los Angeles,393,white,NA,0.10772053007767274,NA,NA,37.9672131147541,120984.26666666666
Los Angeles,CA,Los Angeles,393,black,NA,0.32315822633876917,NA,NA,827.1666666666667,109763.6
Los Angeles,CA,Los Angeles,393,hispanic,NA,0.11080766565828289,NA,NA,139.66666666666669,213069.73333333334
Los Angeles,CA,Los Angeles,394,white,NA,0.10772053007767274,NA,NA,18.909090909090907,120984.26666666666
Los Angeles,CA,Los Angeles,394,black,NA,0.32315822633876917,NA,NA,289.3333333333333,109763.6
